indent_id,consume_time,consume_way,consume_money,payment_status,wallet_id,card_serial,user_phone_number,qr_code,is_upload,reduction_money,reduction_contant,calories,carbohydrates,protein,fat,fiber,_source_sheet,date,hour,weekday,month,meal_period
185,2022-09-02 11:30:10,3,5.87,1,,,,,0,0,无,507.44,63.59,26.12,15.49,6.35,indent_1,2022-09-02,11,4,9,lunch
186,2022-09-02 11:30:22,3,5.79,1,,,,,0,0,无,532.1,57.69,28.14,19.71,4.62,indent_1,2022-09-02,11,4,9,lunch
187,2022-09-02 11:30:26,3,8.41,1,,,,,0,0,无,573.9,49.56,32.26,25.69,6.78,indent_1,2022-09-02,11,4,9,lunch
188,2022-09-02 11:30:35,3,8.51,1,,,,,0,0,无,549.3,73.03,21.9,19.03,8.95,indent_1,2022-09-02,11,4,9,lunch
189,2022-09-02 11:30:36,3,12.67,1,,,,,0,0,无,784.84,85.73,38.75,31.04,10.2,indent_1,2022-09-02,11,4,9,lunch
190,2022-09-02 11:30:43,3,11.89,1,,,,,0,0,无,942.34,136.59,40.43,22.27,9.58,indent_1,2022-09-02,11,4,9,lunch
191,2022-09-02 11:30:50,3,9.57,1,,,,,0,0,无,826.89,89.42,31.71,32.91,6.35,indent_1,2022-09-02,11,4,9,lunch
192,2022-09-02 11:30:56,3,7.62,1,,,,,0,0,无,453.95,28.86,32.45,23.33,8.09,indent_1,2022-09-02,11,4,9,lunch
193,2022-09-02 11:30:59,3,4.09,1,,,,,0,0,无,291.85,31.01,18.56,10.84,4.61,indent_1,2022-09-02,11,4,9,lunch
194,2022-09-02 11:31:09,3,9.19,1,,,,,0,0,无,646.31,65.18,37.29,25.47,6.27,indent_1,2022-09-02,11,4,9,lunch
195,2022-09-02 11:31:12,3,5.16,1,,,,,0,0,无,363.7,46.74,13.27,13.9,4.54,indent_1,2022-09-02,11,4,9,lunch
196,2022-09-02 11:31:26,3,10.22,1,,,,,0,0,无,1045.5,138.33,47.98,30.78,10.03,indent_1,2022-09-02,11,4,9,lunch
197,2022-09-02 11:31:33,3,2.72,1,,,,,0,0,无,325.45,56.74,10.54,5.89,4.04,indent_1,2022-09-02,11,4,9,lunch
198,2022-09-02 11:31:40,3,8.17,1,,,,,0,0,无,812.15,123.84,34.07,19.67,11.14,indent_1,2022-09-02,11,4,9,lunch
199,2022-09-02 11:31:45,3,6.12,1,,,,,0,0,无,468.85,52.42,23.99,18.44,5.56,indent_1,2022-09-02,11,4,9,lunch
200,2022-09-02 11:31:48,3,9.83,1,,,,,0,0,无,627.4,69.35,28.23,25.66,7.32,indent_1,2022-09-02,11,4,9,lunch
201,2022-09-02 11:31:55,3,11.16,1,,,,,0,0,无,973.92,114.07,58.02,29.74,9.22,indent_1,2022-09-02,11,4,9,lunch
202,2022-09-02 11:31:58,3,4.89,1,,,,,0,0,无,262.09,36.87,13.67,6.26,2.75,indent_1,2022-09-02,11,4,9,lunch
203,2022-09-02 11:32:09,3,4.51,1,,,,,0,0,无,419.09,51.64,18.84,13.85,3.62,indent_1,2022-09-02,11,4,9,lunch
204,2022-09-02 11:32:13,3,8.38,1,,,,,0,0,无,747.94,74.45,34.59,31.91,4.95,indent_1,2022-09-02,11,4,9,lunch
205,2022-09-02 11:32:18,3,7.49,1,,,,,0,0,无,611.55,71.4,34.04,20.04,4.43,indent_1,2022-09-02,11,4,9,lunch
206,2022-09-02 11:32:27,3,4.66,1,,,,,0,0,无,381.05,62.65,11.66,9.39,3.3,indent_1,2022-09-02,11,4,9,lunch
207,2022-09-02 11:32:41,3,12.45,1,,,,,0,0,无,908.6,92.76,51.14,34.32,9.81,indent_1,2022-09-02,11,4,9,lunch
208,2022-09-02 11:32:42,3,10.72,1,,,,,0,0,无,923.9,104.02,33.56,36.17,7.56,indent_1,2022-09-02,11,4,9,lunch
209,2022-09-02 11:33:01,3,5.24,1,,,,,0,0,无,463.9,54.86,20.33,16.98,4.14,indent_1,2022-09-02,11,4,9,lunch
210,2022-09-02 11:33:10,3,9.92,1,,,,,0,0,无,997.6,106.76,47.77,38.96,7.28,indent_1,2022-09-02,11,4,9,lunch
211,2022-09-02 11:33:20,3,9.11,1,,,,,0,0,无,531.44,69.83,19.6,18.97,5.52,indent_1,2022-09-02,11,4,9,lunch
212,2022-09-02 11:33:20,3,7.91,1,,,,,0,0,无,751.1,76.43,37.7,30.09,5.62,indent_1,2022-09-02,11,4,9,lunch
213,2022-09-02 11:33:31,3,9.22,1,,,,,0,0,无,773.65,65.68,37.99,36.16,5.03,indent_1,2022-09-02,11,4,9,lunch
214,2022-09-02 11:33:44,3,9.29,1,,,,,0,0,无,886.5,101.58,41.6,31.15,6.2,indent_1,2022-09-02,11,4,9,lunch
215,2022-09-02 11:33:44,3,6.18,1,,,,,0,0,无,625.5,52.0,35.08,28.46,3.83,indent_1,2022-09-02,11,4,9,lunch
216,2022-09-02 11:34:02,3,5.27,1,,,,,0,0,无,554.08,63.2,29.23,19.81,5.03,indent_1,2022-09-02,11,4,9,lunch
217,2022-09-02 11:34:02,3,10.38,1,,,,,0,0,无,697.52,60.76,33.96,31.96,5.59,indent_1,2022-09-02,11,4,9,lunch
218,2022-09-02 11:34:16,3,5.34,1,,,,,0,0,无,353.7,49.36,15.27,9.71,3.27,indent_1,2022-09-02,11,4,9,lunch
219,2022-09-02 11:34:19,3,7.97,1,,,,,0,0,无,753.7,101.15,29.11,22.3,7.04,indent_1,2022-09-02,11,4,9,lunch
220,2022-09-02 11:34:31,3,6.26,1,,,,,0,0,无,588.39,74.05,23.44,19.89,4.29,indent_1,2022-09-02,11,4,9,lunch
221,2022-09-02 11:34:59,3,10.13,1,,,,,0,0,无,823.1,121.71,32.87,19.96,8.33,indent_1,2022-09-02,11,4,9,lunch
222,2022-09-02 11:35:04,3,8.68,1,,,,,0,0,无,526.0,66.41,29.24,14.98,5.05,indent_1,2022-09-02,11,4,9,lunch
223,2022-09-02 11:35:11,3,8.4,1,,,,,0,0,无,607.1,75.94,36.21,18.2,5.39,indent_1,2022-09-02,11,4,9,lunch
224,2022-09-02 11:35:20,3,7.64,1,,,,,0,0,无,309.2,25.11,19.58,14.18,6.96,indent_1,2022-09-02,11,4,9,lunch
225,2022-09-02 11:35:36,3,13.37,1,,,,,0,0,无,833.96,79.47,48.85,33.83,7.56,indent_1,2022-09-02,11,4,9,lunch
226,2022-09-02 11:35:42,3,16.98,1,,,,,0,0,无,989.75,54.78,66.45,58.67,11.27,indent_1,2022-09-02,11,4,9,lunch
227,2022-09-02 11:35:49,3,6.26,1,,,,,0,0,无,198.47,13.37,12.87,9.3,3.37,indent_1,2022-09-02,11,4,9,lunch
228,2022-09-02 11:35:59,3,7.71,1,,,,,0,0,无,544.0,55.21,34.73,21.12,6.07,indent_1,2022-09-02,11,4,9,lunch
229,2022-09-02 11:36:02,3,7.01,1,,,,,0,0,无,521.84,43.99,29.72,23.4,4.29,indent_1,2022-09-02,11,4,9,lunch
230,2022-09-02 11:36:10,3,6.71,1,,,,,0,0,无,440.2,78.36,15.62,7.65,7.73,indent_1,2022-09-02,11,4,9,lunch
231,2022-09-02 11:36:18,3,4.77,1,,,,,0,0,无,323.76,27.23,14.83,15.04,2.4,indent_1,2022-09-02,11,4,9,lunch
232,2022-09-02 11:36:51,3,14.16,1,,,,,0,0,无,1176.3,107.1,62.63,50.43,9.08,indent_1,2022-09-02,11,4,9,lunch
233,2022-09-02 11:36:59,3,4.87,1,,,,,0,0,无,296.41,34.14,14.1,10.4,3.04,indent_1,2022-09-02,11,4,9,lunch
234,2022-09-02 11:37:08,3,10.46,1,,,,,0,0,无,813.05,81.71,47.57,30.72,5.55,indent_1,2022-09-02,11,4,9,lunch
235,2022-09-02 11:37:16,3,9.81,1,,,,,0,0,无,914.6,91.82,44.59,37.4,6.82,indent_1,2022-09-02,11,4,9,lunch
236,2022-09-02 11:37:27,3,7.64,1,,,,,0,0,无,680.05,70.17,27.66,28.25,4.5,indent_1,2022-09-02,11,4,9,lunch
237,2022-09-02 11:37:36,3,7.37,1,,,,,0,0,无,775.45,93.3,37.42,26.35,5.69,indent_1,2022-09-02,11,4,9,lunch
238,2022-09-02 11:37:45,3,7.87,1,,,,,0,0,无,771.01,88.91,33.8,28.56,4.43,indent_1,2022-09-02,11,4,9,lunch
239,2022-09-02 11:37:51,3,9.23,1,,,,,0,0,无,682.64,78.09,33.1,24.36,8.7,indent_1,2022-09-02,11,4,9,lunch
240,2022-09-02 11:38:00,3,6.32,1,,,,,0,0,无,522.3,56.01,31.23,19.04,5.7,indent_1,2022-09-02,11,4,9,lunch
241,2022-09-02 11:38:30,3,7.29,1,,,,,0,0,无,690.87,106.13,29.58,15.04,4.69,indent_1,2022-09-02,11,4,9,lunch
242,2022-09-02 11:38:41,3,7.94,1,,,,,0,0,无,693.3,89.31,25.15,23.29,7.13,indent_1,2022-09-02,11,4,9,lunch
243,2022-09-02 11:38:42,2,14.37,1,,,,,0,5,无,1679.73,176.47,77.36,65.95,10.64,indent_1,2022-09-02,11,4,9,lunch
244,2022-09-02 11:38:51,3,10.63,1,,,,,0,0,无,870.95,80.48,48.05,37.02,6.84,indent_1,2022-09-02,11,4,9,lunch
245,2022-09-02 11:38:52,3,10.89,1,,,,,0,0,无,989.7,102.73,37.56,41.7,7.83,indent_1,2022-09-02,11,4,9,lunch
246,2022-09-02 11:39:22,3,8.64,1,,,,,0,0,无,789.56,80.99,34.7,32.14,4.57,indent_1,2022-09-02,11,4,9,lunch
247,2022-09-02 11:39:34,3,7.59,1,,,,,0,0,无,714.25,86.21,23.93,27.22,3.27,indent_1,2022-09-02,11,4,9,lunch
248,2022-09-02 11:39:37,3,12.6,1,,,,,0,0,无,1124.78,133.59,57.77,36.2,11.19,indent_1,2022-09-02,11,4,9,lunch
249,2022-09-02 11:39:50,3,12.14,1,,,,,0,0,无,826.2,30.54,52.31,50.34,5.75,indent_1,2022-09-02,11,4,9,lunch
250,2022-09-02 11:39:50,3,7.13,1,,,,,0,0,无,605.35,104.23,18.27,13.3,4.57,indent_1,2022-09-02,11,4,9,lunch
251,2022-09-02 11:40:01,3,9.92,1,,,,,0,0,无,674.74,68.63,25.69,29.54,4.42,indent_1,2022-09-02,11,4,9,lunch
252,2022-09-02 11:40:04,3,16.56,1,,,,,0,0,无,1368.05,91.49,66.43,73.39,8.38,indent_1,2022-09-02,11,4,9,lunch
253,2022-09-02 11:40:22,3,6.62,1,,,,,0,0,无,555.2,63.09,21.95,20.73,3.28,indent_1,2022-09-02,11,4,9,lunch
254,2022-09-02 11:40:23,3,12.4,1,,,,,0,0,无,1059.12,126.42,53.34,34.08,10.31,indent_1,2022-09-02,11,4,9,lunch
255,2022-09-02 11:40:41,3,10.31,1,,,,,0,0,无,930.35,103.34,36.37,35.59,4.97,indent_1,2022-09-02,11,4,9,lunch
256,2022-09-02 11:40:46,3,10.92,1,,,,,0,0,无,884.5,91.84,37.32,36.9,7.18,indent_1,2022-09-02,11,4,9,lunch
257,2022-09-02 11:40:58,3,7.76,1,,,,,0,0,无,709.3,101.46,25.35,20.28,8.4,indent_1,2022-09-02,11,4,9,lunch
258,2022-09-02 11:41:05,3,7.73,1,,,,,0,0,无,645.44,66.26,26.32,28.51,4.09,indent_1,2022-09-02,11,4,9,lunch
259,2022-09-02 11:41:15,3,11.71,1,,,,,0,0,无,1102.0,101.44,51.11,48.94,6.35,indent_1,2022-09-02,11,4,9,lunch
260,2022-09-02 11:41:23,3,11.92,1,,,,,0,0,无,985.33,109.86,45.39,36.45,8.54,indent_1,2022-09-02,11,4,9,lunch
261,2022-09-02 11:41:41,3,8.19,1,,,,,0,0,无,749.67,90.31,34.33,24.86,5.22,indent_1,2022-09-02,11,4,9,lunch
262,2022-09-02 11:41:48,3,4.77,1,,,,,0,0,无,664.02,104.93,27.48,13.94,4.48,indent_1,2022-09-02,11,4,9,lunch
263,2022-09-02 11:41:58,3,7.07,1,,,,,0,0,无,670.3,72.59,24.53,27.44,4.09,indent_1,2022-09-02,11,4,9,lunch
264,2022-09-02 11:42:03,3,6.06,1,,,,,0,0,无,498.0,65.89,18.12,16.24,5.27,indent_1,2022-09-02,11,4,9,lunch
265,2022-09-02 11:42:11,3,5.11,1,,,,,0,0,无,368.14,51.48,12.41,12.73,2.05,indent_1,2022-09-02,11,4,9,lunch
266,2022-09-02 11:42:24,3,7.08,1,,,,,0,0,无,673.74,83.09,36.19,20.77,7.04,indent_1,2022-09-02,11,4,9,lunch
267,2022-09-02 11:42:35,3,10.23,1,,,,,0,0,无,876.0,101.2,47.77,29.22,9.67,indent_1,2022-09-02,11,4,9,lunch
268,2022-09-02 11:42:48,3,11.31,1,,,,,0,0,无,637.05,56.24,33.46,28.11,3.35,indent_1,2022-09-02,11,4,9,lunch
269,2022-09-02 11:43:02,3,5.56,1,,,,,0,0,无,480.3,48.9,23.47,19.33,3.88,indent_1,2022-09-02,11,4,9,lunch
270,2022-09-02 11:43:03,3,4.56,1,,,,,0,0,无,592.9,80.23,30.82,16.14,4.25,indent_1,2022-09-02,11,4,9,lunch
271,2022-09-02 11:43:12,3,11.47,1,,,,,0,0,无,1028.1,111.22,44.25,39.65,5.78,indent_1,2022-09-02,11,4,9,lunch
272,2022-09-02 11:43:26,3,9.59,1,,,,,0,0,无,855.24,97.86,41.27,29.26,6.12,indent_1,2022-09-02,11,4,9,lunch
273,2022-09-02 11:43:27,3,11.65,1,,,,,0,0,无,944.7,100.43,47.18,35.69,7.34,indent_1,2022-09-02,11,4,9,lunch
274,2022-09-02 11:43:38,3,9.52,1,,,,,0,0,无,619.18,60.22,24.44,30.08,3.66,indent_1,2022-09-02,11,4,9,lunch
275,2022-09-02 11:43:46,3,5.73,1,,,,,0,0,无,479.46,94.68,13.95,3.06,4.76,indent_1,2022-09-02,11,4,9,lunch
276,2022-09-02 11:43:54,3,10.9,1,,,,,0,0,无,634.68,56.84,28.08,30.91,4.62,indent_1,2022-09-02,11,4,9,lunch
277,2022-09-02 11:44:00,3,14.52,1,,,,,0,0,无,805.0,36.3,34.2,55.56,3.42,indent_1,2022-09-02,11,4,9,lunch
278,2022-09-02 11:44:11,3,6.27,1,,,,,0,0,无,583.9,94.61,16.44,15.41,2.65,indent_1,2022-09-02,11,4,9,lunch
279,2022-09-02 11:44:16,3,7.91,1,,,,,0,0,无,746.05,82.26,32.17,28.93,4.97,indent_1,2022-09-02,11,4,9,lunch
280,2022-09-02 11:44:32,3,6.35,1,,,,,0,0,无,438.36,41.72,19.12,18.31,3.31,indent_1,2022-09-02,11,4,9,lunch
281,2022-09-02 11:44:33,3,8.6,1,,,,,0,0,无,753.95,73.52,27.82,33.58,3.99,indent_1,2022-09-02,11,4,9,lunch
282,2022-09-02 11:44:50,3,5.92,1,,,,,0,0,无,416.48,50.18,17.3,14.1,3.66,indent_1,2022-09-02,11,4,9,lunch
283,2022-09-02 11:45:00,3,8.09,1,,,,,0,0,无,583.5,47.53,33.14,27.87,4.04,indent_1,2022-09-02,11,4,9,lunch
284,2022-09-02 11:45:00,3,9.34,1,,,,,0,0,无,800.75,131.7,29.12,16.5,12.07,indent_1,2022-09-02,11,4,9,lunch
285,2022-09-02 11:45:23,3,7.53,1,,,,,0,0,无,486.15,44.72,22.33,21.51,5.25,indent_1,2022-09-02,11,4,9,lunch
286,2022-09-02 11:45:43,3,7.45,1,,,,,0,0,无,564.73,59.78,22.21,22.66,4.52,indent_1,2022-09-02,11,4,9,lunch
287,2022-09-02 11:45:48,3,11.08,1,,,,,0,0,无,781.6,78.45,41.13,32.33,4.63,indent_1,2022-09-02,11,4,9,lunch
288,2022-09-02 11:45:53,3,6.89,1,,,,,0,0,无,387.71,46.2,18.4,13.75,3.75,indent_1,2022-09-02,11,4,9,lunch
289,2022-09-02 11:46:28,3,7.12,1,,,,,0,0,无,605.55,74.88,27.89,19.09,5.2,indent_1,2022-09-02,11,4,9,lunch
290,2022-09-02 11:46:38,3,8.71,1,,,,,0,0,无,997.42,130.53,38.68,31.48,7.12,indent_1,2022-09-02,11,4,9,lunch
291,2022-09-02 11:46:47,3,6.34,1,,,,,0,0,无,183.15,12.75,12.3,7.98,3.63,indent_1,2022-09-02,11,4,9,lunch
292,2022-09-02 11:46:56,3,6.5,1,,,,,0,0,无,621.1,83.84,22.21,18.79,3.56,indent_1,2022-09-02,11,4,9,lunch
293,2022-09-02 11:47:11,3,4.09,1,,,,,0,0,无,279.52,34.84,13.26,8.75,2.29,indent_1,2022-09-02,11,4,9,lunch
294,2022-09-02 11:47:23,3,8.1,1,,,,,0,0,无,528.47,51.55,31.37,20.65,4.49,indent_1,2022-09-02,11,4,9,lunch
295,2022-09-02 11:47:24,3,7.7,1,,,,,0,0,无,575.36,63.47,22.48,21.7,6.12,indent_1,2022-09-02,11,4,9,lunch
296,2022-09-02 11:47:44,3,5.43,1,,,,,0,0,无,402.3,56.95,19.37,11.01,4.3,indent_1,2022-09-02,11,4,9,lunch
297,2022-09-02 11:47:47,3,10.56,1,,,,,0,0,无,800.93,75.18,37.4,34.73,5.4,indent_1,2022-09-02,11,4,9,lunch
298,2022-09-02 11:47:59,3,10.42,1,,,,,0,0,无,969.25,112.07,48.85,33.53,5.93,indent_1,2022-09-02,11,4,9,lunch
299,2022-09-02 11:48:03,3,10.06,1,,,,,0,0,无,595.4,41.68,25.35,33.69,4.21,indent_1,2022-09-02,11,4,9,lunch
300,2022-09-02 11:48:12,3,13.27,1,,,,,0,0,无,1210.4,96.46,61.08,57.92,7.47,indent_1,2022-09-02,11,4,9,lunch
302,2022-09-02 11:48:21,3,11.61,1,,,,,0,0,无,889.65,74.75,39.36,41.9,4.98,indent_1,2022-09-02,11,4,9,lunch
303,2022-09-02 11:48:32,3,10.11,1,,,,,0,0,无,688.39,63.81,31.44,31.64,4.64,indent_1,2022-09-02,11,4,9,lunch
304,2022-09-02 11:48:34,3,13.9,1,,,,,0,0,无,1305.35,144.5,55.11,51.75,7.71,indent_1,2022-09-02,11,4,9,lunch
305,2022-09-02 11:48:43,3,8.42,1,,,,,0,0,无,652.95,65.82,25.39,28.59,4.79,indent_1,2022-09-02,11,4,9,lunch
306,2022-09-02 11:48:45,3,12.67,1,,,,,0,0,无,1126.58,133.12,50.16,38.31,7.72,indent_1,2022-09-02,11,4,9,lunch
307,2022-09-02 11:48:52,3,5.86,1,,,,,0,0,无,430.0,57.74,20.84,12.55,6.42,indent_1,2022-09-02,11,4,9,lunch
308,2022-09-02 11:48:54,3,7.57,1,,,,,0,0,无,455.3,53.88,23.24,16.72,4.78,indent_1,2022-09-02,11,4,9,lunch
309,2022-09-02 11:49:06,3,7.43,1,,,,,0,0,无,453.4,34.37,19.07,23.68,3.6,indent_1,2022-09-02,11,4,9,lunch
310,2022-09-02 11:49:24,3,5.6,1,,,,,0,0,无,456.74,47.67,26.39,16.65,3.45,indent_1,2022-09-02,11,4,9,lunch
311,2022-09-02 11:49:44,3,5.93,1,,,,,0,0,无,607.38,84.9,21.69,17.71,5.98,indent_1,2022-09-02,11,4,9,lunch
312,2022-09-02 11:49:56,3,5.99,1,,,,,0,0,无,651.9,91.24,27.74,18.29,3.43,indent_1,2022-09-02,11,4,9,lunch
313,2022-09-02 11:50:00,3,7.62,1,,,,,0,0,无,476.34,66.33,17.14,16.31,3.28,indent_1,2022-09-02,11,4,9,lunch
314,2022-09-02 11:50:10,3,8.19,1,,,,,0,0,无,820.2,109.11,27.94,26.08,7.34,indent_1,2022-09-02,11,4,9,lunch
315,2022-09-02 11:50:19,3,4.78,1,,,,,0,0,无,347.89,41.46,18.94,10.99,3.23,indent_1,2022-09-02,11,4,9,lunch
316,2022-09-02 11:50:30,3,6.4,1,,,,,0,0,无,555.3,60.74,20.14,22.35,3.28,indent_1,2022-09-02,11,4,9,lunch
317,2022-09-02 11:50:32,3,7.76,1,,,,,0,0,无,654.56,73.3,38.12,21.53,5.56,indent_1,2022-09-02,11,4,9,lunch
318,2022-09-02 11:50:42,3,5.84,1,,,,,0,0,无,459.75,50.3,17.86,18.62,3.58,indent_1,2022-09-02,11,4,9,lunch
319,2022-09-02 11:51:02,3,6.07,1,,,,,0,0,无,528.65,82.41,19.9,11.56,5.13,indent_1,2022-09-02,11,4,9,lunch
320,2022-09-02 11:51:17,3,12.16,1,,,,,0,0,无,915.0,92.08,40.47,37.5,9.17,indent_1,2022-09-02,11,4,9,lunch
321,2022-09-02 11:51:26,3,6.2,1,,,,,0,0,无,385.2,46.65,15.76,15.22,2.68,indent_1,2022-09-02,11,4,9,lunch
322,2022-09-02 11:51:28,3,9.63,1,,,,,0,0,无,829.6,103.44,34.22,26.75,4.9,indent_1,2022-09-02,11,4,9,lunch
323,2022-09-02 11:51:39,3,6.62,1,,,,,0,0,无,466.3,76.95,18.41,7.62,4.63,indent_1,2022-09-02,11,4,9,lunch
324,2022-09-02 11:52:09,3,6.74,1,,,,,0,0,无,448.52,61.14,17.73,13.02,6.69,indent_1,2022-09-02,11,4,9,lunch
325,2022-09-02 11:52:23,3,13.34,1,,,,,0,0,无,1064.1,103.49,41.31,45.2,7.03,indent_1,2022-09-02,11,4,9,lunch
326,2022-09-02 11:52:33,3,8.44,1,,,,,0,0,无,551.95,21.51,33.87,33.6,4.0,indent_1,2022-09-02,11,4,9,lunch
327,2022-09-02 11:52:33,3,10.64,1,,,,,0,0,无,621.86,60.92,29.92,26.11,6.41,indent_1,2022-09-02,11,4,9,lunch
328,2022-09-02 11:52:47,3,8.44,1,,,,,0,0,无,415.52,51.13,18.74,14.49,4.27,indent_1,2022-09-02,11,4,9,lunch
329,2022-09-02 11:52:58,3,5.15,1,,,,,0,0,无,548.0,69.59,20.74,17.61,2.62,indent_1,2022-09-02,11,4,9,lunch
330,2022-09-02 11:53:16,3,11.83,1,,,,,0,0,无,569.16,47.34,38.41,24.16,8.95,indent_1,2022-09-02,11,4,9,lunch
331,2022-09-02 11:53:26,3,8.5,1,,,,,0,0,无,684.41,76.45,26.73,26.0,5.21,indent_1,2022-09-02,11,4,9,lunch
332,2022-09-02 11:53:31,3,11.61,1,,,,,0,0,无,1011.56,120.44,46.5,33.85,7.19,indent_1,2022-09-02,11,4,9,lunch
333,2022-09-02 11:53:44,3,4.86,1,,,,,0,0,无,339.54,65.96,11.28,3.11,4.42,indent_1,2022-09-02,11,4,9,lunch
334,2022-09-02 11:53:47,3,5.36,1,,,,,0,0,无,517.15,87.38,17.82,9.14,3.52,indent_1,2022-09-02,11,4,9,lunch
335,2022-09-02 11:53:56,3,13.23,1,,,,,0,0,无,931.9,86.48,57.05,37.79,7.95,indent_1,2022-09-02,11,4,9,lunch
336,2022-09-02 11:54:37,3,8.27,1,,,,,0,0,无,626.62,66.93,40.42,21.3,6.55,indent_1,2022-09-02,11,4,9,lunch
337,2022-09-02 11:54:47,3,12.55,1,,,,,0,0,无,1123.05,114.5,55.98,45.2,8.22,indent_1,2022-09-02,11,4,9,lunch
338,2022-09-02 11:56:39,3,11.89,1,,,,,0,0,无,977.22,91.17,41.81,43.64,6.11,indent_1,2022-09-02,11,4,9,lunch
339,2022-09-02 11:57:45,3,8.84,1,,,,,0,0,无,563.94,48.08,33.27,25.64,7.4,indent_1,2022-09-02,11,4,9,lunch
340,2022-09-02 11:58:15,3,10.44,1,,,,,0,0,无,1058.11,125.36,47.66,36.75,8.6,indent_1,2022-09-02,11,4,9,lunch
341,2022-09-02 11:59:01,3,9.57,1,,,,,0,0,无,800.99,82.05,32.93,32.98,4.69,indent_1,2022-09-02,11,4,9,lunch
342,2022-09-02 11:59:42,3,13.26,1,,,,,0,0,无,700.67,75.3,31.92,29.87,5.21,indent_1,2022-09-02,11,4,9,lunch
343,2022-09-02 12:02:34,3,7.1,1,,,,,0,0,无,733.82,88.39,25.72,25.99,4.91,indent_1,2022-09-02,12,4,9,lunch
344,2022-09-02 12:03:20,3,8.2,1,,,,,0,0,无,279.93,16.13,19.22,13.46,4.27,indent_1,2022-09-02,12,4,9,lunch
345,2022-09-02 12:08:17,3,7.57,1,,,,,0,0,无,765.15,133.25,22.28,16.4,4.73,indent_1,2022-09-02,12,4,9,lunch
346,2022-09-02 12:09:14,3,35.26,1,,,,,0,0,无,3003.22,310.31,184.92,112.24,25.64,indent_1,2022-09-02,12,4,9,lunch
347,2022-09-02 12:09:21,3,6.55,1,,,,,0,0,无,446.9,15.95,23.6,28.44,2.55,indent_1,2022-09-02,12,4,9,lunch
348,2022-09-02 12:09:30,3,13.31,1,,,,,0,0,无,925.24,92.07,39.63,39.32,5.85,indent_1,2022-09-02,12,4,9,lunch
349,2022-09-02 12:09:42,3,7.35,1,,,,,0,0,无,675.19,73.24,33.89,25.11,5.07,indent_1,2022-09-02,12,4,9,lunch
350,2022-09-02 12:09:53,3,13.17,1,,,,,0,0,无,1063.05,74.44,57.01,54.14,7.37,indent_1,2022-09-02,12,4,9,lunch
351,2022-09-02 12:10:25,3,7.83,1,,,,,0,0,无,667.8,79.03,25.2,25.39,3.71,indent_1,2022-09-02,12,4,9,lunch
352,2022-09-02 12:15:39,3,9.34,1,,,,,0,0,无,669.56,41.04,36.26,36.3,4.9,indent_1,2022-09-02,12,4,9,lunch
353,2022-09-02 12:15:47,3,9.54,1,,,,,0,0,无,813.25,102.61,29.17,27.5,6.0,indent_1,2022-09-02,12,4,9,lunch
354,2022-09-02 12:37:14,3,9.64,1,,,,,0,0,无,802.48,89.34,39.13,28.72,6.4,indent_1,2022-09-02,12,4,9,lunch
355,2022-09-05 10:32:06,3,13.04,1,,,,,0,0,无,893.24,83.83,48.02,39.28,8.71,indent_1,2022-09-05,10,0,9,lunch
356,2022-09-05 10:34:08,2,2.0,1,,,,,0,2,无,217.6,8.16,17.0,12.24,0.68,indent_1,2022-09-05,10,0,9,lunch
357,2022-09-05 10:53:19,3,13.63,1,,,,,0,0,无,879.26,68.27,55.44,39.5,6.7,indent_1,2022-09-05,10,0,9,lunch
358,2022-09-05 10:54:13,3,10.1,1,,,,,0,0,无,1211.8,158.72,47.9,39.93,8.04,indent_1,2022-09-05,10,0,9,lunch
359,2022-09-05 10:56:20,3,8.8,1,,,,,0,0,无,404.62,62.86,17.84,8.36,5.95,indent_1,2022-09-05,10,0,9,lunch
360,2022-09-05 10:56:39,3,9.17,1,,,,,0,0,无,663.68,71.66,36.64,24.3,2.58,indent_1,2022-09-05,10,0,9,lunch
361,2022-09-05 10:59:08,3,8.98,1,,,,,0,0,无,834.2,98.1,40.09,29.04,4.1,indent_1,2022-09-05,10,0,9,lunch
362,2022-09-05 10:59:22,3,6.75,1,,,,,0,0,无,473.2,40.16,29.89,21.21,3.27,indent_1,2022-09-05,10,0,9,lunch
363,2022-09-05 11:00:01,3,7.55,1,,,,,0,0,无,588.7,77.35,29.05,16.86,3.32,indent_1,2022-09-05,11,0,9,lunch
364,2022-09-05 11:00:14,3,13.15,1,,,,,0,0,无,840.54,70.44,50.98,36.55,5.04,indent_1,2022-09-05,11,0,9,lunch
365,2022-09-05 11:00:23,3,8.14,1,,,,,0,0,无,696.5,77.56,38.36,24.2,3.63,indent_1,2022-09-05,11,0,9,lunch
366,2022-09-05 11:00:33,3,9.67,1,,,,,0,0,无,793.5,86.19,40.01,30.26,4.72,indent_1,2022-09-05,11,0,9,lunch
367,2022-09-05 11:00:37,3,6.93,1,,,,,0,0,无,660.2,80.92,26.85,24.22,5.44,indent_1,2022-09-05,11,0,9,lunch
368,2022-09-05 11:00:53,3,10.38,1,,,,,0,0,无,629.9,61.28,36.66,25.4,4.14,indent_1,2022-09-05,11,0,9,lunch
369,2022-09-05 11:01:17,3,12.91,1,,,,,0,0,无,1358.6,162.19,62.18,47.47,6.3,indent_1,2022-09-05,11,0,9,lunch
