indent_id,dish_set
10250,米饭|青椒素鸡|青菜|香菇鸡块
10251,三色绿豆芽|大排|木耳娃娃菜|木耳莴笋|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茄子长江豆|鱼香杏鲍菇炒肉
10252,卤鸭|大排|木耳娃娃菜|木耳莴笋|油豆腐烧肉|番茄炒蛋/红烧萝卜|盐水虾|米饭|芹菜香干|茭白肉丝小炒
10253,包菜粉丝|卤鸭|木耳娃娃菜|油豆腐烧肉|盐焗鸡|茄子长江豆|青椒素鸡
10254,包菜粉丝|大排|盐焗鸡|米饭|青菜|香菇鸡块
10255,三色绿豆芽|番茄炒蛋/红烧萝卜|米饭|茄子长江豆|茭白肉丝小炒|鱼香杏鲍菇炒肉
10256,卤鸭|番茄炒蛋/红烧萝卜|盐水虾|米饭|芹菜香干|青菜
10257,包菜粉丝|大排|山药卷|米饭|芹菜香干|青菜|鱼香杏鲍菇炒肉
10258,包菜粉丝|山药卷|番茄炒蛋/红烧萝卜|盐水虾|盐焗鸡|米饭|芹菜香干|青椒素鸡|青菜
10259,大排|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|花椒排骨|茄子长江豆|茭白肉丝小炒
1026,大白菜|油豆腐烧肉|醋溜鱼/宫保鸡丁|青瓜花生米/青椒炒蛋|鱼香杏鲍菇炒肉
10260,三色绿豆芽|木耳莴笋|番茄炒蛋/红烧萝卜|盐水虾|米饭|茭白肉丝小炒
10261,卤鸭|山药卷|米饭|青菜
10262,木耳娃娃菜|油豆腐烧肉|番茄炒蛋/红烧萝卜|盐焗鸡|米饭
10263,木耳娃娃菜|盐水虾|盐焗鸡|芹菜香干|茄子长江豆|茭白肉丝小炒
10264,木耳娃娃菜|番茄炒蛋/红烧萝卜|米饭|花椒排骨|鱼香杏鲍菇炒肉
10265,大排|番茄炒蛋/红烧萝卜|盐水虾|米饭|芹菜香干|茭白肉丝小炒
10266,卤鸭|米饭|芹菜香干|青菜
10267,大排|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茄子长江豆|茭白肉丝小炒|鱼香杏鲍菇炒肉
10268,包菜粉丝|卤鸭|木耳莴笋|番茄炒蛋/红烧萝卜|盐水虾|米饭|芹菜香干|青椒素鸡|青菜
10269,三色绿豆芽|大排|木耳娃娃菜|油豆腐烧肉|米饭|茭白肉丝小炒|鱼香杏鲍菇炒肉
1027,大白菜|油豆腐烧肉|米饭|花椒排骨|鸡米花/辣子鸡
10270,三色绿豆芽|大排|木耳娃娃菜|番茄炒蛋/红烧萝卜|米饭|茭白肉丝小炒
10271,卤鸭|番茄炒蛋/红烧萝卜|米饭|青椒素鸡
10272,三色绿豆芽|包菜粉丝|卤鸭|山药卷|米饭|芹菜香干
10273,三色绿豆芽|大排|木耳莴笋|油豆腐烧肉|米饭|茄子长江豆|鱼香杏鲍菇炒肉
10274,三色绿豆芽|米饭|茄子长江豆
10275,大排|山药卷|油麦菜|番茄炒蛋/红烧萝卜|米饭|青菜|鱼香杏鲍菇炒肉
10276,大排|米饭|茄子长江豆
10277,卤鸭|山药卷|油麦菜|米饭
10278,三色绿豆芽|大排|木耳娃娃菜|木耳莴笋|油麦菜|米饭
10279,米饭|花椒排骨|茄子长江豆|青菜
1028,包菜粉丝|油豆腐烧肉|米饭|青椒水面筋/木耳西兰|青瓜花生米/青椒炒蛋
10280,油麦菜|米饭
10281,三色绿豆芽|油豆腐烧肉|盐水虾|米饭|茄子长江豆
10282,大排|木耳娃娃菜|木耳莴笋|油麦菜|番茄炒蛋/红烧萝卜|米饭
10283,山药卷|番茄炒蛋/红烧萝卜|米饭|青椒素鸡|青菜
10284,盐水虾|米饭|花椒排骨|青椒素鸡|青菜
10285,大排|木耳娃娃菜|木耳莴笋|油豆腐烧肉|油麦菜|米饭|花椒排骨|青菜
10286,大排|木耳莴笋|番茄炒蛋/红烧萝卜|米饭
10287,卤鸭|山药卷|木耳娃娃菜|油麦菜|米饭|鱼香杏鲍菇炒肉
10288,包菜粉丝|山药卷|木耳娃娃菜|木耳莴笋|油麦菜|青椒素鸡|青瓜付竹肉片|鱼香杏鲍菇炒肉
10289,三色绿豆芽|油豆腐烧肉|米饭|花椒排骨|茭白肉丝小炒|鱼香杏鲍菇炒肉
1029,米饭|花椒排骨|青椒水面筋/木耳西兰|青瓜花生米/青椒炒蛋
10290,米饭|花椒排骨|茄子长江豆|茭白肉丝小炒|鱼香杏鲍菇炒肉
10291,油豆腐烧肉|米饭|花椒排骨|香菇鸡块|鱼香杏鲍菇炒肉
10292,大排|木耳娃娃菜|番茄炒蛋/红烧萝卜|米饭|茄子长江豆
10293,三色绿豆芽|山药卷|盐水虾|米饭|花椒排骨|青菜
10294,三色绿豆芽|木耳莴笋|番茄炒蛋/红烧萝卜|米饭|花椒排骨
10295,包菜粉丝|大排|番茄炒蛋/红烧萝卜|盐水虾|米饭|茄子长江豆|茭白肉丝小炒
10296,卤鸭|油麦菜|米饭|青椒素鸡
10297,包菜粉丝|卤鸭|大排|山药卷|油麦菜|番茄炒蛋/红烧萝卜|米饭|青椒素鸡
10298,山药卷|木耳娃娃菜|番茄炒蛋/红烧萝卜|米饭|花椒排骨
10299,大排|山药卷|油麦菜|番茄炒蛋/红烧萝卜|米饭|青椒素鸡|青瓜付竹肉片|青菜
1030,包菜粉丝|大白菜|米饭|花椒排骨
10300,卤鸭|番茄炒蛋/红烧萝卜|米饭|青椒素鸡|青瓜付竹肉片|青菜
10301,山药卷|番茄炒蛋/红烧萝卜|米饭|青瓜付竹肉片
10302,卤鸭|大排|山药卷|油麦菜|番茄炒蛋/红烧萝卜|米饭|青椒素鸡|青瓜付竹肉片
10303,三色绿豆芽|包菜粉丝|卤鸭|山药卷|米饭
10304,三色绿豆芽|包菜粉丝|木耳莴笋|番茄炒蛋/红烧萝卜|米饭|青椒素鸡|香菇鸡块
10305,山药卷|米饭|青椒素鸡|青菜|香菇鸡块
10306,大排|木耳莴笋|米饭|茄子长江豆
10307,大排|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茄子长江豆|青菜|鱼香杏鲍菇炒肉
10308,大排|木耳娃娃菜|米饭|青瓜付竹肉片
10309,番茄炒蛋/红烧萝卜|米饭|茭白肉丝小炒
1031,大白菜|油豆腐烧肉|米饭|青瓜花生米/青椒炒蛋
10310,包菜粉丝|番茄炒蛋/红烧萝卜|米饭|青菜
10311,大排|木耳莴笋|番茄炒蛋/红烧萝卜|米饭
10312,三色绿豆芽|大排|油麦菜|番茄炒蛋/红烧萝卜|米饭
10313,大排|山药卷|番茄炒蛋/红烧萝卜|盐水虾|米饭|青瓜付竹肉片|青菜
10314,大排|木耳娃娃菜|米饭|茄子长江豆
10315,包菜粉丝|油麦菜|米饭|青瓜付竹肉片
10316,卤鸭|木耳娃娃菜|木耳莴笋|番茄炒蛋/红烧萝卜|米饭|鱼香杏鲍菇炒肉
10317,三色绿豆芽|大排|木耳莴笋|米饭|茄子长江豆|鱼香杏鲍菇炒肉
10318,卤鸭|油麦菜|番茄炒蛋/红烧萝卜|盐水虾|米饭|茭白肉丝小炒|青瓜付竹肉片
10319,三色绿豆芽|包菜粉丝|大排|木耳娃娃菜|木耳莴笋|番茄炒蛋/红烧萝卜|米饭|茄子长江豆|青菜
1032,包菜粉丝|干菜长江豆|米饭|花椒排骨
10320,卤鸭|木耳娃娃菜|油豆腐烧肉|米饭|花椒排骨
10321,山药卷|木耳莴笋|番茄炒蛋/红烧萝卜|米饭|花椒排骨|茭白肉丝小炒|青瓜付竹肉片
10322,包菜粉丝|卤鸭|米饭|青椒素鸡|青瓜付竹肉片|青菜|香菇鸡块
10323,三色绿豆芽|大排|木耳娃娃菜|木耳莴笋|米饭|茄子长江豆|茭白肉丝小炒|鱼香杏鲍菇炒肉
10324,三色绿豆芽|卤鸭|油麦菜|番茄炒蛋/红烧萝卜|盐水虾|米饭|茭白肉丝小炒|青椒素鸡
10325,大排|木耳娃娃菜|米饭|茭白肉丝小炒|青瓜付竹肉片
10326,大排|木耳娃娃菜|米饭|茄子长江豆|鱼香杏鲍菇炒肉
10327,包菜粉丝|大排|番茄炒蛋/红烧萝卜|米饭|茄子长江豆|青椒素鸡|青瓜付竹肉片|香菇鸡块|鱼香杏鲍菇炒肉
10328,木耳娃娃菜|油豆腐烧肉|油麦菜|米饭|茄子长江豆|茭白肉丝小炒|鱼香杏鲍菇炒肉
10329,大排|番茄炒蛋/红烧萝卜|米饭|青瓜付竹肉片|青菜
1033,包菜粉丝|大白菜|米饭|鸡米花/辣子鸡
10330,包菜粉丝|卤鸭|油麦菜|番茄炒蛋/红烧萝卜|米饭|鱼香杏鲍菇炒肉
10331,大排|木耳娃娃菜|木耳莴笋|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茄子长江豆
10332,卤鸭|米饭|青菜
10333,米饭|茄子长江豆|茭白肉丝小炒|青椒素鸡
10334,三色绿豆芽|大排|盐水虾|米饭|茭白肉丝小炒
10335,包菜粉丝|卤鸭|米饭|青瓜付竹肉片
10336,木耳莴笋|油豆腐烧肉|米饭|茄子长江豆|茭白肉丝小炒
103362,家常豆腐|小青菜|木耳娃娃菜|油豆腐烧肉|米饭|红烧猪蹄|茭白肉丝小炒|葱油金针菇|香酥鸭
103363,五香牛肉|木耳娃娃菜|木耳西兰花|番茄炒蛋|米饭
103364,五香牛肉|小青菜|米饭|茭白肉丝小炒|长豆香干肉丝
103365,五香牛肉|小青菜|木耳娃娃菜|番茄炒蛋|米饭|茭白肉丝小炒|长豆香干肉丝
103366,五香牛肉|木耳娃娃菜|木耳西兰花|米饭|红烧猪蹄|葱油金针菇
103367,口水鸡|小青菜|油豆腐烧肉|番茄丝瓜|米饭|雪菜蛋饺
103368,口水鸡|木耳娃娃菜|米饭|长豆香干肉丝|香酥鸭
103369,米饭|脆骨鸡|茭白肉丝小炒|葱油金针菇|雪菜蛋饺|香酥鸭
10337,木耳娃娃菜|米饭|茄子长江豆
103370,小青菜|木耳冬瓜|红烧猪蹄|脆骨鸡
103371,五香牛肉|口水鸡|家常豆腐|木耳冬瓜|木耳莴笋|油豆腐烧肉|番茄炒蛋|米饭|红烧猪蹄|芹菜千张丝|茭白肉丝小炒|葱油金针菇|香酥鸭
103372,番茄炒蛋|米饭|脆骨鸡|长豆香干肉丝
103373,五花肉炒茶树菇|木耳冬瓜|木耳娃娃菜|木耳西兰花|番茄炒蛋|米饭
103374,五花肉炒茶树菇|小青菜|米饭|茭白肉丝小炒|雪菜蛋饺|香酥鸭
103375,五香牛肉|木耳娃娃菜|木耳西兰花|番茄炒蛋|米饭
103376,五花肉炒茶树菇|木耳西兰花|油豆腐烧肉|番茄炒蛋|米饭|茭白肉丝小炒
103377,包菜粉丝|小青菜|木耳冬瓜|米饭|红烧猪蹄|香酥鸭
103378,五香牛肉|小青菜|木耳娃娃菜|油豆腐烧肉|米饭|红烧猪蹄|雪菜蛋饺
103379,口水鸡|米饭|脆骨鸡|茭白肉丝小炒|长豆香干肉丝
10338,三色绿豆芽|番茄炒蛋/红烧萝卜|米饭|花椒排骨|茄子长江豆|香菇鸡块
103380,五花肉炒茶树菇|口水鸡|木耳娃娃菜|木耳西兰花|番茄炒蛋|米饭|红烧猪蹄|香酥鸭
103381,五花肉炒茶树菇|口水鸡|木耳娃娃菜|木耳莴笋|木耳西兰花|番茄炒蛋|米饭|脆骨鸡
103382,家常豆腐|小青菜|米饭|雪菜蛋饺
103383,五花肉炒茶树菇|五香牛肉|小青菜|番茄丝瓜|米饭|红烧猪蹄
103384,五香牛肉|木耳冬瓜|米饭|红烧猪蹄|脆骨鸡|葱油金针菇
103385,五花肉炒茶树菇|五香牛肉|包菜粉丝|小青菜|米饭|脆骨鸡|葱油金针菇
103386,五香牛肉|木耳冬瓜|木耳莴笋|木耳西兰花|油豆腐烧肉|米饭|香酥鸭
103387,五花肉炒茶树菇|五香牛肉|包菜粉丝|家常豆腐|小青菜|米饭|芹菜千张丝|葱油金针菇
103388,包菜粉丝|口水鸡|小青菜|木耳娃娃菜|番茄炒蛋|米饭|脆骨鸡|香酥鸭
103389,口水鸡|小青菜|木耳莴笋|米饭|茭白肉丝小炒
10339,卤鸭|山药卷|番茄炒蛋/红烧萝卜|米饭|青椒素鸡|青瓜付竹肉片
103390,五香牛肉|包菜粉丝|家常豆腐|米饭|红烧猪蹄|茭白肉丝小炒
103391,五香牛肉|家常豆腐|小青菜|米饭|红烧猪蹄|芹菜千张丝|葱油金针菇
103392,家常豆腐|番茄炒蛋|米饭|红烧猪蹄|脆骨鸡|茭白肉丝小炒|香酥鸭
103393,五香牛肉|小青菜|米饭|红烧猪蹄|芹菜千张丝
103394,五花肉炒茶树菇|口水鸡|米饭|芹菜千张丝|长豆香干肉丝
103395,米饭
103396,木耳冬瓜|木耳娃娃菜|油豆腐烧肉|米饭|红烧猪蹄|脆骨鸡|芹菜千张丝|香酥鸭
103397,五花肉炒茶树菇|五香牛肉|米饭|芹菜千张丝|长豆香干肉丝
103398,五香牛肉|家常豆腐|米饭|芹菜千张丝
103399,五香牛肉|口水鸡|小青菜|番茄炒蛋|米饭|芹菜千张丝|茭白肉丝小炒|葱油金针菇|香酥鸭
1034,米饭|花椒排骨|醋溜鱼/宫保鸡丁
10340,卤鸭|山药卷|番茄炒蛋/红烧萝卜|米饭|青椒素鸡|青瓜付竹肉片|青菜|香菇鸡块
103400,五香牛肉|小青菜|米饭|芹菜千张丝|茭白肉丝小炒|雪菜蛋饺
103401,木耳冬瓜|木耳西兰花|油豆腐烧肉|番茄炒蛋|米饭|芹菜千张丝|茭白肉丝小炒|香酥鸭
103402,五香牛肉|木耳娃娃菜|米饭|葱油金针菇
103403,五花肉炒茶树菇|木耳娃娃菜|番茄炒蛋|米饭|芹菜千张丝|葱油金针菇
103404,油豆腐烧肉|米饭
103405,木耳冬瓜|木耳莴笋|油豆腐烧肉|番茄炒蛋|米饭|脆骨鸡|茭白肉丝小炒|香酥鸭
103406,五花肉炒茶树菇|五香牛肉|口水鸡|木耳娃娃菜|油豆腐烧肉|番茄炒蛋|米饭|茭白肉丝小炒|雪菜蛋饺
103407,五香牛肉|包菜粉丝|小青菜|木耳冬瓜|木耳娃娃菜|木耳西兰花|油豆腐烧肉|番茄炒蛋|米饭|红烧猪蹄|香酥鸭
103408,口水鸡|木耳娃娃菜|木耳莴笋|米饭|红烧猪蹄
103409,五香牛肉|木耳冬瓜|木耳莴笋|米饭|香酥鸭
10341,油麦菜|番茄炒蛋/红烧萝卜|米饭|花椒排骨|香菇鸡块
103410,木耳西兰花|油豆腐烧肉|番茄炒蛋|米饭|芹菜千张丝|葱油金针菇
103411,小青菜|米饭|红烧猪蹄|脆骨鸡|芹菜千张丝|葱油金针菇
103412,五花肉炒茶树菇|包菜粉丝|口水鸡|木耳莴笋|木耳西兰花|番茄炒蛋|红烧猪蹄|芹菜千张丝|葱油金针菇
103413,包菜粉丝|口水鸡|小青菜|番茄炒蛋|米饭|红烧子排|茭白肉丝小炒|蒜泥生菜
103414,番茄炒蛋|米饭|红烧子排|蒜泥生菜
103415,包菜粉丝|番茄炒蛋|米饭|红烧子排|红烧猪蹄|芹菜千张丝|蒜泥生菜|香酥鸭
103416,口水鸡|家常豆腐|木耳莴笋|米饭|茭白肉丝小炒|蒜泥生菜
103417,口水鸡|小青菜|米饭|红烧猪蹄|芹菜千张丝
103418,五香牛肉|小青菜|番茄炒蛋|米饭|脆骨鸡|芹菜千张丝|葱油金针菇
103419,米饭|红烧子排|芹菜千张丝
10342,三色绿豆芽|卤鸭|木耳娃娃菜|番茄炒蛋/红烧萝卜|米饭|花椒排骨|香菇鸡块
103420,五香牛肉|口水鸡|米饭|红烧子排|芹菜千张丝|茭白肉丝小炒|葱油金针菇|蒜泥生菜
103421,五香牛肉|木耳莴笋|红烧子排|脆骨鸡|葱油金针菇
103422,五香牛肉|包菜粉丝|番茄炒蛋|米饭|红烧子排|芹菜千张丝|葱油金针菇|蒜泥生菜
103423,油豆腐烧肉|米饭|红烧子排|蒜泥生菜
103424,红烧子排
103425,木耳冬瓜|米饭|茭白肉丝小炒|香酥鸭
103426,五香牛肉|包菜粉丝|家常豆腐|木耳娃娃菜|番茄炒蛋|米饭|芹菜千张丝|蒜泥生菜|雪菜蛋饺|香酥鸭
103427,五香牛肉|包菜粉丝|油豆腐烧肉|米饭|红烧猪蹄|脆骨鸡
103428,口水鸡|木耳娃娃菜|番茄炒蛋|米饭|红烧子排|葱油金针菇|蒜泥生菜
103429,小青菜|米饭|红烧子排|红烧猪蹄|葱油金针菇|蒜泥生菜
10343,包菜粉丝|卤鸭|油麦菜|番茄炒蛋/红烧萝卜|米饭|青椒素鸡|青瓜付竹肉片
103430,红烧猪蹄|脆骨鸡
103431,五香牛肉|口水鸡|小青菜|木耳冬瓜|油豆腐烧肉|米饭|脆骨鸡|茭白肉丝小炒|葱油金针菇|蒜泥生菜
103432,包菜粉丝|口水鸡|小青菜|油豆腐烧肉|番茄炒蛋|米饭|红烧子排|红烧猪蹄|茭白肉丝小炒|蒜泥生菜|香酥鸭
103433,包菜粉丝|口水鸡|小青菜|米饭|芹菜千张丝|蒜泥生菜|长豆香干肉丝|香酥鸭
103434,小青菜|米饭|红烧子排|红烧猪蹄|脆骨鸡
103435,木耳冬瓜|米饭|红烧子排|脆骨鸡|蒜泥生菜|香酥鸭
103436,五香牛肉|包菜粉丝|口水鸡|家常豆腐|米饭|脆骨鸡|芹菜千张丝|蒜泥生菜|雪菜蛋饺|香酥鸭
103437,五香牛肉|小青菜|米饭|脆骨鸡|雪菜蛋饺
103438,米饭|蒜泥生菜|长豆香干肉丝|雪菜蛋饺
103439,五香牛肉|包菜粉丝|家常豆腐|小青菜|油豆腐烧肉|米饭|脆骨鸡|芹菜千张丝|葱油金针菇|蒜泥生菜
10344,山药卷|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|鱼香杏鲍菇炒肉
103440,五香牛肉|包菜粉丝|口水鸡|家常豆腐|小青菜|木耳冬瓜|木耳娃娃菜|木耳莴笋|芹菜千张丝|葱油金针菇|蒜泥生菜|香酥鸭
103441,口水鸡|木耳娃娃菜|番茄炒蛋|米饭|茭白肉丝小炒|蒜泥生菜|香酥鸭
103442,木耳冬瓜|油豆腐烧肉|番茄炒蛋|红烧子排|茭白肉丝小炒|香酥鸭
103443,五香牛肉|包菜粉丝|小青菜|木耳莴笋|番茄炒蛋|米饭|红烧子排|芹菜千张丝|蒜泥生菜|长豆香干肉丝
103444,五香牛肉|包菜粉丝|小青菜|米饭|雪菜蛋饺
103445,五香牛肉|小青菜|米饭|芹菜千张丝|蒜泥生菜|长豆香干肉丝
103446,米饭|葱油金针菇|蒜泥生菜
103447,五香牛肉|包菜粉丝|口水鸡|小青菜|木耳莴笋|米饭|红烧子排
103448,木耳冬瓜|木耳娃娃菜|米饭|茭白肉丝小炒|蒜泥生菜|香酥鸭
103449,米饭|红烧子排|红烧猪蹄|芹菜千张丝
10345,大排|山药卷|木耳娃娃菜|米饭|茄子长江豆|鱼香杏鲍菇炒肉
103450,小青菜|米饭|红烧子排|脆骨鸡
103451,家常豆腐|油豆腐烧肉|番茄炒蛋|米饭|蒜泥生菜
103452,口水鸡|家常豆腐|木耳娃娃菜|红烧子排|脆骨鸡|茭白肉丝小炒|葱油金针菇|蒜泥生菜
103453,木耳莴笋|番茄炒蛋|米饭|红烧子排|脆骨鸡|芹菜千张丝|茭白肉丝小炒
103454,小青菜|米饭|红烧子排|脆骨鸡|芹菜千张丝|茭白肉丝小炒|雪菜蛋饺
103455,小青菜|米饭|红烧子排|芹菜千张丝|葱油金针菇|黄鱼
103456,木耳莴笋|米饭|红烧猪蹄|芹菜千张丝|茭白肉丝小炒|雪菜蛋饺|黄鱼
103457,油豆腐烧肉|米饭|红烧猪蹄|脆骨鸡|芹菜千张丝
103458,小青菜|番茄炒蛋|米饭|红烧子排|芹菜千张丝
103459,油豆腐烧肉|米饭|红烧子排|红烧猪蹄|芹菜千张丝|蒜泥生菜
10346,卤鸭|木耳莴笋|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茭白肉丝小炒|鱼香杏鲍菇炒肉
103460,木耳莴笋|米饭|红烧子排|长豆香干肉丝
103461,木耳冬瓜|番茄炒蛋|米饭|茭白肉丝小炒|香酥鸭
10347,三色绿豆芽|卤鸭|大排|木耳娃娃菜|油豆腐烧肉|米饭|花椒排骨|茭白肉丝小炒|鱼香杏鲍菇炒肉
10348,木耳娃娃菜|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茭白肉丝小炒
10349,三色绿豆芽|大排|木耳娃娃菜|米饭|青椒素鸡
1035,油豆腐烧肉|米饭|醋溜鱼/宫保鸡丁|青椒水面筋/木耳西兰
10350,木耳娃娃菜|油豆腐烧肉|米饭|花椒排骨|茭白肉丝小炒|青瓜付竹肉片
10351,卤鸭|番茄炒蛋/红烧萝卜|米饭|花椒排骨
10352,卤鸭|番茄炒蛋/红烧萝卜|米饭|香菇鸡块
10353,油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茄子长江豆
10354,包菜粉丝|米饭|青瓜付竹肉片|青菜|香菇鸡块
10355,卤鸭|油豆腐烧肉|米饭|花椒排骨|香菇鸡块
10356,包菜粉丝|番茄炒蛋/红烧萝卜|米饭|青瓜付竹肉片|鱼香杏鲍菇炒肉
10357,山药卷|油豆腐烧肉|米饭|青椒素鸡|青瓜付竹肉片
10358,卤鸭|木耳莴笋|番茄炒蛋/红烧萝卜|米饭|茄子长江豆|青椒素鸡
10359,包菜粉丝|番茄炒蛋/红烧萝卜|米饭|花椒排骨|青椒素鸡|青菜
1036,大白菜|米饭|青瓜花生米/青椒炒蛋|鱼香杏鲍菇炒肉
10360,三色绿豆芽|卤鸭|米饭|青椒素鸡
10361,包菜粉丝|山药卷|米饭|茭白肉丝小炒|青椒素鸡|青瓜付竹肉片
10362,盐水虾|米饭|花椒排骨|茄子长江豆
10363,包菜粉丝|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茭白肉丝小炒
10364,包菜粉丝|山药卷|米饭|青椒素鸡|青瓜付竹肉片
10365,三色绿豆芽|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茄子长江豆
10366,番茄炒蛋/红烧萝卜|米饭|花椒排骨|茄子长江豆|鱼香杏鲍菇炒肉
10367,木耳莴笋|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茄子长江豆
10368,卤鸭|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茄子长江豆|鱼香杏鲍菇炒肉
10369,卤鸭|山药卷|木耳娃娃菜|木耳莴笋|盐水虾|米饭|茄子长江豆|青椒素鸡|香菇鸡块|鱼香杏鲍菇炒肉
1037,包菜粉丝|大白菜|油豆腐烧肉|米饭|青椒水面筋/木耳西兰
10370,包菜粉丝|米饭|青瓜付竹肉片
10371,番茄炒蛋/红烧萝卜|米饭|花椒排骨|青菜
10372,包菜粉丝|油豆腐烧肉|米饭|茭白肉丝小炒|青椒素鸡
10373,卤鸭|番茄炒蛋/红烧萝卜|米饭|青瓜付竹肉片|香菇鸡块
10374,包菜粉丝|卤鸭|番茄炒蛋/红烧萝卜|米饭|青椒素鸡|青瓜付竹肉片|青菜
10375,油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|花椒排骨|茄子长江豆|茭白肉丝小炒|青椒素鸡|青瓜付竹肉片
10376,山药卷|番茄炒蛋/红烧萝卜|米饭|鱼香杏鲍菇炒肉
10377,三色绿豆芽|卤鸭|木耳娃娃菜|油豆腐烧肉|米饭|茭白肉丝小炒
10378,三色绿豆芽|包菜粉丝|米饭|青瓜付竹肉片|香菇鸡块
10379,包菜粉丝|油豆腐烧肉|米饭|青椒素鸡|鱼香杏鲍菇炒肉
1038,包菜粉丝|米饭|醋溜鱼/宫保鸡丁|青椒水面筋/木耳西兰|鸡米花/辣子鸡
10380,卤鸭|番茄炒蛋/红烧萝卜|米饭|青瓜付竹肉片|香菇鸡块
10381,油豆腐烧肉|米饭|花椒排骨|茭白肉丝小炒
10382,卤鸭|小青菜|木耳娃娃菜|米饭|茄子长江豆|鱼香杏鲍菇炒肉
10383,大排|小青菜|油豆腐烧肉|米饭|茄子长江豆|鱼香杏鲍菇炒肉
10384,小青菜|油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|茭白肉丝小炒
10385,小青菜|米饭|韭黄肉丝小炒
10386,包菜粉丝|小青菜|韭黄肉丝小炒|鱼香杏鲍菇炒肉
10387,米饭|韭黄肉丝小炒|鱼香杏鲍菇炒肉
10388,包菜粉丝|小青菜|番茄炒蛋/红烧萝卜|米饭|韭黄肉丝小炒
10389,包菜粉丝|小青菜|木耳娃娃菜|米饭
1039,大白菜|油豆腐烧肉|米饭|醋溜鱼/宫保鸡丁|青瓜花生米/青椒炒蛋|鸡米花/辣子鸡
10390,米饭|韭黄肉丝小炒|鱼香杏鲍菇炒肉
10391,包菜粉丝|木耳娃娃菜|油豆腐烧肉|米饭|韭黄肉丝小炒
10392,包菜粉丝|小青菜|木耳娃娃菜|油豆腐烧肉|米饭|韭黄肉丝小炒
10393,油豆腐烧肉|番茄炒蛋/红烧萝卜|米饭|花椒排骨
