indent_id,订单总重量,订单总金额,订单菜品种类数,热量总量,碳水总量,蛋白质总量,脂肪总量,膳食纤维总量
103379,377,10.030000000000001,5,708.5,67.33,38.94,30.18,5.18
10338,416,11.17,6,661.15,65.62,37.980000000000004,28.83,8.129999999999999
103380,457,10.97,8,667.04,53.699999999999996,38.75,31.88,4.95
103381,582,12.149999999999999,8,711.1,82.03999999999999,35.75,24.75,6.98
103382,460,7.49,4,551.21,73.71000000000001,27.25,15.02,3.13
103383,294,12.22,6,435.95,35.44,29.080000000000002,20.509999999999998,1.83
103384,292,8.79,6,471.65,41.160000000000004,30.560000000000002,21.58,2.19
103385,295,12.8,7,509.1,34.64,32.55,27.810000000000002,4.02
103386,395,10.73,7,436.59000000000003,44.68,26.099999999999998,16.32,6.14
103387,588,15.04,8,790.2,80.79,43.660000000000004,34.06,8.36
103388,787,14.3,8,986.97,125.48,47.58,29.62,7.27
103389,440,9.18,5,519.0,62.11000000000001,27.55,16.53,6.18
10339,420,12.07,6,950.0,79.78999999999999,54.160000000000004,47.48,8.46
103390,582,16.96,6,922.14,97.69999999999999,56.64,34.44,5.85
103391,410,11.43,7,563.69,54.07,35.92,24.189999999999998,3.3600000000000003
103392,451,12.0,7,750.89,61.37,49.34,34.61,4.16
103393,220,7.930000000000001,5,342.8,30.11,22.65,15.37,0.9199999999999999
103394,404,13.069999999999999,5,895.9,50.849999999999994,51.56,53.199999999999996,7.89
103395,503,1.41,1,653.9,141.85,13.58,1.51,2.01
103396,397,10.33,8,648.34,50.46,40.49,32.18,4.52
103397,397,22.65,5,835.8,47.230000000000004,57.51,47.71,6.43
103398,400,13.04,4,565.2,55.480000000000004,40.260000000000005,21.05,2.7199999999999998
103399,478,12.0,9,630.1,67.41,36.24,22.98,5.3100000000000005
1034,367,8.83,3,949.7,65.57,66.95,44.029999999999994,3.92
10340,561,13.36,8,859.9,105.5,44.72,30.0,8.290000000000001
103400,366,9.73,6,469.75,59.57,24.99,14.2,3.6
103401,533,8.69,8,644.16,82.37,30.36,20.04,7.45
103402,557,23.06,4,696.6,80.55000000000001,42.81999999999999,22.09,3.34
103403,378,6.67,6,491.0,59.21,21.2,18.51,4.98
103404,448,4.37,2,672.4,106.14,21.4,16.04,3.3899999999999997
103405,566,12.04,8,786.55,83.88,43.86,29.91,7.82
103406,487,17.9,9,810.1,63.13,49.18,38.620000000000005,5.58
103407,684,13.84,11,814.67,89.46,43.62,30.54,7.0200000000000005
103408,608,10.79,5,741.35,95.3,35.59,22.52,5.26
103409,442,11.600000000000001,5,594.63,75.09,32.56,18.0,4.67
10341,533,9.93,5,879.25,104.34,42.93,32.22,6.87
103410,370,8.129999999999999,6,404.28,37.23,22.240000000000002,17.810000000000002,6.38
103411,591,16.08,6,959.3499999999999,83.46000000000001,60.72,44.79,4.79
103412,614,19.14,9,956.72,52.76,58.03,58.11,12.62
103413,928,34.05,8,1360.3,94.47,88.4,62.56,7.9
103414,517,15.06,4,679.35,73.45,36.78,22.770000000000003,2.69
103415,561,16.5,8,807.19,64.77,50.63,36.99,4.85
103416,484,8.04,6,591.98,83.91000000000001,27.25,14.440000000000001,4.43
103417,582,9.59,5,783.5,95.7,39.489999999999995,26.740000000000002,4.38
103418,651,17.48,7,775.0,102.49,41.37,22.3,5.7
103419,263,9.45,3,434.7,42.53,25.060000000000002,16.869999999999997,2.49
10342,422,9.31,7,761.8,75.62,40.06,33.400000000000006,6.76
103420,410,13.47,8,520.25,49.97,31.48,20.22,4.86
103421,371,24.25,5,609.25,25.66,51.18,33.980000000000004,4.609999999999999
103422,651,38.73,8,1069.7,66.23,78.82000000000001,51.55,4.29
103423,507,10.64,4,741.9,95.39,31.25,23.240000000000002,3.59
103424,283,25.47,1,707.5,14.15,56.6,42.45,0.0
103425,318,6.01,4,417.76,48.37,23.29,14.4,5.029999999999999
103426,557,17.72,10,685.8199999999999,64.07,44.94,27.21,6.11
103427,474,11.219999999999999,6,769.4,93.27,37.71,26.88,3.6399999999999997
103428,632,14.57,7,749.3,88.8,37.93,23.23,4.71
103429,430,10.309999999999999,6,571.6,68.17,29.33,19.119999999999997,2.14
10343,425,9.55,7,739.8499999999999,77.41999999999999,39.09,31.3,7.890000000000001
103430,254,11.54,2,635.0,17.299999999999997,50.8,42.96,0.92
103431,621,12.88,10,777.4,106.41,37.14,21.65,6.0
103432,847,25.96,11,1393.6399999999999,107.84,86.72,65.91,8.1
103433,485,8.58,8,617.28,79.75,26.98,20.189999999999998,5.9
103434,569,15.049999999999999,5,849.3,93.22999999999999,47.16,30.91,2.96
103435,427,14.08,6,734.79,67.97,44.1,29.990000000000002,2.9
103436,677,18.11,10,992.1999999999999,107.49,56.67,35.9,6.42
103437,357,9.81,5,525.0,62.68,28.630000000000003,17.240000000000002,2.23
103438,609,12.379999999999999,4,910.25,104.23,40.76,33.44,6.05
103439,724,14.620000000000001,10,760.5699999999999,109.79,34.69,20.34,8.68
10344,657,13.29,5,1319.55,165.78,52.68,47.76,11.51
103440,565,21.42,12,646.09,41.97,49.37,31.26,8.07
103441,506,12.17,7,722.66,70.91,41.35,28.04,5.27
103442,324,11.54,6,513.9300000000001,25.34,34.96,28.64,4.52
103443,477,16.32,10,571.45,51.31,34.42,24.29,6.24
103444,501,16.85,5,635.5,77.69,34.96,19.84,4.32
103445,606,17.1,6,729.4,91.77,38.49,22.86,5.59
103446,349,5.880000000000001,3,232.25,47.38,6.9,1.47,3.7199999999999998
103447,743,27.73,7,1097.5,97.58,67.88,44.76,7.15
103448,633,11.030000000000001,6,798.29,108.94,37.78,21.8,6.98
103449,410,15.68,4,773.9,53.95,50.86,39.019999999999996,2.76
10345,533,11.37,6,811.8000000000001,112.21,34.43,22.799999999999997,6.79
103450,391,15.37,4,609.8,51.64,38.42,25.63,1.91
103451,687,9.6,5,782.0,108.41000000000001,35.510000000000005,20.830000000000002,5.19
103452,256,13.59,8,454.15,16.61,36.12,25.79,2.31
103453,520,13.629999999999999,7,789.35,92.24999999999999,42.28,26.43,5.58
103454,1009,24.830000000000002,7,1497.1,185.48,75.64,46.76,10.15
103455,411,12.92,6,411.38,42.46,31.060000000000002,12.66,4.16
103456,487,10.78,7,730.67,81.0,43.09,26.13,4.82
103457,562,13.82,5,1035.3,84.89,59.96,51.739999999999995,5.49
103458,419,11.030000000000001,5,547.05,62.019999999999996,29.5,18.439999999999998,3.7
103459,576,15.93,6,883.0,82.72999999999999,49.349999999999994,38.24,5.28
10346,373,9.39,7,680.5,68.89,35.82,28.99,6.95
103460,354,14.870000000000001,4,670.7,52.17,39.23,31.5,3.84
103461,372,6.15,5,531.22,67.05,26.47,16.41,3.6999999999999997
10347,801,22.27,9,1458.55,121.69,86.44,66.95,8.04
10348,613,10.11,5,1024.9,128.57,42.06,36.29,9.69
10349,631,11.66,5,738.55,101.96,39.46,18.799999999999997,5.79
1035,469,9.28,4,928.3,82.52,55.97,40.61,9.2
10350,737,16.099999999999998,6,1082.05,135.01000000000002,50.96,35.1,9.39
10351,504,10.18,4,1035.1,99.98,54.76,45.62,4.75
10352,621,16.900000000000002,4,1286.9,107.28999999999999,76.89,62.96,8.15
10353,586,11.24,4,1179.7,118.23,49.67,56.459999999999994,16.05
10354,489,9.51,5,552.25,90.31,24.990000000000002,10.5,6.25
10355,447,9.719999999999999,5,818.5,78.47,43.65,35.78,3.75
10356,541,8.92,5,923.7,131.32,36.58,27.07,9.549999999999999
10357,566,10.120000000000001,5,895.6500000000001,127.43,37.9,25.34,6.98
10358,299,7.1899999999999995,6,483.3,47.26,27.48,21.94,6.83
10359,597,9.55,6,994.15,123.32,46.78,35.11,8.98
1036,433,7.27,4,704.35,80.12,32.25,27.21,8.360000000000001
10360,608,9.56,4,706.95,105.28,37.84,17.37,6.6
10361,525,13.09,6,799.5,114.73,37.93,21.16,9.07
10362,240,5.96,4,358.39,42.919999999999995,23.22,10.0,2.4000000000000004
10363,577,9.31,5,1037.2,131.53,41.72,37.08,10.55
10364,629,12.18,5,883.5,148.06,33.69,17.15,9.049999999999999
10365,422,7.39,5,720.5,80.32,29.74,31.330000000000002,9.68
10366,296,7.32,5,597.8,58.91,29.77,27.099999999999998,7.43
10367,474,9.7,5,949.1,92.8,41.06,46.48,14.41
10368,471,9.82,6,878.5,90.86,41.5,38.61,8.6
10369,281,8.85,10,438.49,52.19,26.07,14.97,5.029999999999999
1037,446,6.04,5,542.63,73.08,21.8,17.8,5.88
10370,522,8.98,3,716.6,121.6,26.22,12.56,6.82
10371,410,8.01,4,847.0,76.17,43.69,40.6,6.9399999999999995
10372,486,10.0,5,738.1,87.96000000000001,36.55,26.39,7.4
10373,272,7.2299999999999995,5,524.4,55.79,28.1,21.47,5.41
10374,692,10.99,7,1082.35,146.06,48.160000000000004,33.66,7.91
10375,412,6.43,8,671.0,90.13,27.990000000000002,21.15,5.42
10376,414,9.18,4,910.6999999999999,119.19,36.49,31.51,9.09
10377,535,9.43,6,748.25,93.94000000000001,33.69,25.28,5.15
10378,587,13.03,5,697.6,108.47999999999999,33.79,15.459999999999999,8.81
10379,422,12.450000000000001,5,712.9000000000001,59.57,41.65,34.510000000000005,9.34
1038,256,4.28,5,456.4,55.2,26.04,13.8,4.3
10380,425,9.41,5,798.8,91.42,39.85,30.65,7.03
10381,680,8.95,4,1115.6,150.56,44.87,34.339999999999996,5.65
10382,594,11.94,6,754.3,98.03,36.18,24.11,7.82
10383,831,15.92,6,1217.9,152.66,53.01,41.74,12.43
10384,453,8.77,5,733.45,86.16,33.4,27.82,8.09
10385,591,10.05,3,671.4,95.57,29.72,16.79,5.75
10386,253,6.95,4,261.1,29.87,14.139999999999999,9.219999999999999,5.0
10387,543,13.72,3,939.9,120.28999999999999,46.64,28.430000000000003,9.95
10388,369,6.45,5,488.6,63.209999999999994,20.68,16.349999999999998,5.83
10389,401,4.12,4,357.55,75.52,8.59,1.28,3.24
1039,476,8.22,6,884.51,80.18,45.65,39.7,6.59
10390,413,8.12,3,672.8,94.58,29.72,17.51,5.47
10391,608,10.06,5,799.15,116.03,30.29,20.45,6.24
10392,463,11.13,6,582.3,57.41,28.61,24.099999999999998,6.3100000000000005
10393,360,8.57,4,853.4,64.11,45.32,45.28,6.32
10394,375,6.17,4,634.9,84.97999999999999,25.130000000000003,20.08,5.88
10395,534,11.909999999999998,5,725.25,86.88,35.35,24.41,7.069999999999999
10396,420,8.73,5,790.2,69.68,37.43,38.72,7.449999999999999
10397,504,8.81,7,875.65,102.84,36.62,33.66,8.51
10398,583,10.659999999999998,4,757.75,119.72,32.23,15.92,8.1
10399,420,10.16,8,684.7,67.12,36.38,29.09,6.01
1040,361,5.69,3,672.9,80.91,41.42,19.950000000000003,6.52
10400,404,7.94,5,489.55,73.38,20.72,11.629999999999999,5.98
10401,405,6.51,4,732.8000000000001,74.12,31.830000000000002,33.67,7.26
10402,394,9.59,6,626.4,64.25999999999999,31.32,25.82,6.31
10403,502,7.279999999999999,5,816.5,100.72999999999999,33.29,29.6,6.83
10404,504,10.25,6,853.15,93.92,39.660000000000004,34.13,8.72
10405,575,10.05,5,699.7,89.7,28.86,22.91,6.4
10406,408,5.09,5,591.55,87.19,21.64,15.950000000000001,4.890000000000001
10407,540,11.41,4,692.7,94.61,32.54,18.8,6.84
10408,450,11.51,6,769.85,81.25,38.089999999999996,31.05,9.27
10409,598,8.53,4,1100.45,125.33,45.419999999999995,45.73,10.72
1041,710,11.81,4,1085.0,152.79,49.59,30.810000000000002,12.08
10410,453,8.25,6,720.3499999999999,97.03,29.77,22.72,8.09
10411,331,10.55,3,700.3,63.73,39.32,30.910000000000004,5.22
10412,590,23.03,4,1041.1,43.55,75.44,62.5,8.129999999999999
10413,473,10.12,4,735.1,100.22,28.65,25.259999999999998,9.21
10414,564,15.45,6,1028.52,104.03,50.27,46.32,7.87
10415,641,15.739999999999998,7,1102.32,123.10999999999999,54.47,42.76,8.61
10416,625,10.35,4,877.36,124.11,39.66,21.4,5.79
10417,904,16.84,6,1473.84,174.43,64.78,56.25,14.709999999999999
10418,524,15.399999999999999,8,840.41,84.52000000000001,50.980000000000004,34.02,6.57
10419,646,14.01,6,963.51,137.78,39.71,26.63,6.739999999999999
1042,715,9.73,4,1025.54,124.68,42.74,38.4,9.27
10420,720,14.87,7,1133.7,147.22,46.68,39.48,10.280000000000001
10421,344,5.96,4,500.1,74.01,21.6,11.569999999999999,3.84
10422,313,4.1499999999999995,5,389.70000000000005,61.13,14.100000000000001,10.35,4.279999999999999
10423,484,11.11,5,913.9,104.0,45.09,36.339999999999996,8.27
10424,897,40.92,7,1610.92,119.38000000000001,106.02,77.76,11.639999999999999
10425,333,7.08,7,498.75,39.83,34.62,21.82,2.36
10426,517,6.5,6,747.7,103.63,33.71,21.72,3.96
10427,682,11.74,4,1059.9,153.74,43.11,29.87,9.709999999999999
10428,547,12.760000000000002,5,949.4,99.02000000000001,61.13,33.56,5.26
10429,392,8.73,8,540.79,59.35,31.23,19.97,4.88
1043,467,7.3,5,846.9,99.59,45.120000000000005,28.32,8.629999999999999
10430,419,8.46,3,811.0999999999999,92.75,41.33,30.64,6.25
10431,702,12.639999999999999,7,924.7800000000001,105.18,52.42,33.03,7.220000000000001
10432,454,12.57,5,703.3,76.86,32.57,29.03,5.73
10433,754,12.02,10,997.0799999999999,139.32999999999998,45.879999999999995,27.61,7.37
10434,351,8.56,4,427.28,53.86,28.96,11.02,2.13
10435,279,5.55,4,482.99,42.089999999999996,32.39,20.009999999999998,1.9
10436,537,11.35,4,805.15,104.61,36.620000000000005,25.04,6.359999999999999
10437,429,8.77,4,561.19,72.65,23.939999999999998,20.35,5.98
10438,284,7.37,6,465.26,47.07,26.28,19.32,5.7
10439,586,9.64,4,825.8,108.18,42.099999999999994,22.46,4.53
1044,371,6.16,6,691.3,68.42,40.05,27.07,4.48
10440,587,9.88,8,854.9,113.81,36.85,29.65,7.71
10441,729,11.84,8,940.25,145.86,31.0,27.59,14.33
10442,719,13.22,6,1122.22,126.89999999999999,66.5,36.5,5.11
10443,601,12.81,9,880.75,91.2,55.04,33.05,5.45
10444,493,15.870000000000001,3,909.4,100.47,32.65,42.08,10.22
10445,428,6.64,5,614.47,87.16,21.98,20.52,8.22
10446,737,14.45,8,997.47,133.04,52.77,27.44,8.06
10447,613,11.93,5,902.6,104.01,48.09,31.5,2.39
10448,227,5.53,7,381.55,27.28,26.25,18.95,2.19
10449,367,6.68,4,653.8399999999999,60.71,38.4,29.01,3.8600000000000003
1045,842,12.65,7,1214.3,169.36,54.06,35.94,14.18
10450,433,6.7299999999999995,4,737.73,89.47,34.61,27.48,7.27
10451,321,6.21,6,547.16,49.95,33.86,23.82,2.9
10452,621,9.43,5,950.3,130.97,36.44,29.57,7.7
10453,320,7.07,7,490.13,47.42,31.17,19.240000000000002,2.9699999999999998
10454,844,12.72,6,1288.34,145.26,71.38,47.480000000000004,9.629999999999999
10455,430,9.43,8,664.63,78.91,36.769999999999996,22.33,6.970000000000001
10456,490,10.67,5,712.78,101.37,24.46,22.73,7.51
10457,582,8.58,5,845.84,101.07,42.79,30.47,3.6399999999999997
10458,321,4.32,4,436.99,71.26,14.83,10.21,4.390000000000001
10459,457,8.9,5,805.9200000000001,79.74000000000001,46.42,34.45,7.74
1046,786,12.33,7,1724.2,166.56,94.51,69.5,11.17
10460,332,6.760000000000001,4,438.09000000000003,55.730000000000004,20.96,14.76,5.2
10461,369,5.81,5,502.89,82.54,18.09,11.15,5.6899999999999995
10462,380,7.91,4,633.2,78.24000000000001,26.65,26.16,8.36
10463,621,13.38,6,930.54,116.57000000000001,40.84,31.91,6.01
10464,532,10.879999999999999,7,800.6099999999999,91.0,46.13,27.86,4.8
10465,458,10.99,6,703.02,88.16,25.89,27.12,7.199999999999999
10466,390,7.24,4,650.2,93.96000000000001,26.0,18.98,7.57
10467,485,10.79,6,758.9300000000001,88.52,37.19,26.599999999999998,3.56
10468,545,16.09,4,852.7,93.42,54.93,27.729999999999997,9.2
10469,560,11.41,4,846.14,120.41,34.75,26.03,10.8
1047,475,9.84,7,985.4599999999999,87.22999999999999,61.87,40.67,9.379999999999999
10470,298,5.56,6,337.67999999999995,57.33,11.33,7.06,5.57
10471,589,11.79,6,846.5699999999999,106.19,44.19,28.34,7.56
10472,535,10.75,4,817.22,65.53999999999999,55.78,36.61,3.81
10473,548,7.2700000000000005,4,752.0,123.67000000000002,23.53,18.61,6.6899999999999995
10474,787,24.26,5,1362.88,102.31,106.66,58.08,5.82
10475,480,11.67,4,694.62,81.12,42.61,21.58,5.48
10476,447,22.05,5,967.84,37.85,65.24000000000001,62.81999999999999,8.18
10477,332,4.34,4,459.24,73.24000000000001,17.05,11.68,5.14
10478,414,5.72,5,522.52,58.82,31.39,19.049999999999997,4.28
10479,529,9.709999999999999,5,816.4,77.69,43.68,37.87,6.78
1048,652,16.51,4,1383.1,66.16,74.97,86.97,13.780000000000001
10480,549,11.09,7,746.05,88.7,41.07,25.44,8.39
10481,586,10.83,6,904.72,111.95000000000002,46.07,30.5,7.8500000000000005
10482,498,6.41,5,651.18,106.38000000000001,24.62,15.37,8.04
10483,411,8.21,7,529.0,71.53,25.68,16.18,7.21
10484,506,9.89,6,783.3199999999999,103.8,37.59,24.39,8.86
10485,938,23.31,5,1614.74,174.76,73.02000000000001,72.57,14.42
10486,463,13.17,10,793.29,48.5,60.230000000000004,39.34,4.08
10487,478,12.32,5,868.5999999999999,85.88,56.16,32.62,8.72
10488,853,17.3,5,1249.54,166.57,59.12,39.09,10.79
10489,499,10.05,6,719.74,87.0,39.11,21.57,4.46
1049,536,8.01,4,867.1600000000001,100.57,53.88,24.75,7.38
10490,727,9.399999999999999,4,1071.02,165.46,41.58,26.45,7.77
10491,413,9.020000000000001,4,657.5,71.65,36.35,25.49,3.47
10492,573,19.95,8,948.44,65.37,58.989999999999995,50.5,10.24
10493,299,9.9,6,392.33,17.23,35.96,20.439999999999998,4.5
10494,454,12.31,6,818.29,73.49,44.32,38.160000000000004,6.16
10495,490,9.97,5,640.94,81.67,29.840000000000003,22.18,8.05
10496,654,16.02,4,1087.0,115.44,58.89,41.01,8.47
10497,385,9.56,5,679.05,55.1,44.04,32.37,3.5200000000000005
10498,220,10.16,3,409.87,23.72,22.47,25.1,3.45
10499,484,12.57,7,832.1,57.519999999999996,60.089999999999996,41.21,3.76
1050,505,10.91,4,762.71,46.129999999999995,39.16,46.19,10.77
10500,327,9.07,6,525.38,54.36,22.91,24.970000000000002,6.55
10501,515,13.03,6,881.88,91.7,50.31,35.519999999999996,6.2
10502,566,14.6,9,845.95,81.53999999999999,48.8,36.75,9.36
10503,259,5.78,4,403.21999999999997,52.58,22.08,11.59,2.9699999999999998
10504,616,10.45,5,957.8,114.38000000000001,50.39,30.81,4.699999999999999
10505,300,8.049999999999999,5,570.4,51.42,35.39,25.4,4.95
10506,797,19.45,4,1287.4,177.88,47.64,44.72,14.719999999999999
10507,437,14.98,7,800.9,60.28,48.29,41.09,6.76
10508,348,5.79,5,498.36,73.29,22.24,13.18,5.25
10509,703,12.25,6,983.8599999999999,111.88,46.49,40.35,10.41
1051,798,9.13,4,1069.3,152.26,37.85,31.77,8.79
10510,511,13.33,7,810.0,73.96000000000001,47.01,36.87,6.64
10511,497,8.93,5,784.8,102.94,33.43,25.11,6.3100000000000005
10512,519,12.18,6,743.3800000000001,89.63,32.79,27.48,6.78
10513,486,7.23,5,656.01,99.44,24.840000000000003,18.360000000000003,6.28
10514,359,11.38,8,578.48,39.81,38.18,30.28,4.96
10515,460,9.89,5,703.3199999999999,73.03,33.67,30.53,4.9799999999999995
10516,569,13.36,6,811.67,87.69999999999999,42.980000000000004,32.3,11.540000000000001
10517,598,8.24,6,888.23,118.83000000000001,41.11,27.37,6.83
10518,511,14.49,5,880.0,94.94999999999999,43.879999999999995,35.13,7.07
10519,551,13.17,6,889.0,89.9,49.04,36.15,6.8
1052,464,14.379999999999999,5,934.25,43.980000000000004,62.660000000000004,56.800000000000004,10.64
10520,355,9.370000000000001,5,474.59000000000003,28.35,37.29,23.860000000000003,5.73
10521,450,10.120000000000001,6,785.67,71.88,50.01,33.26,3.8400000000000003
10522,659,14.73,4,1024.97,89.2,52.19,50.169999999999995,4.6
10523,574,12.91,5,971.5,124.88,38.120000000000005,33.89,8.16
10524,447,8.73,4,714.99,95.48,35.61,20.369999999999997,7.18
10525,532,11.4,8,856.5,77.25,51.89,38.49,5.02
10526,376,8.42,5,594.19,67.34,32.99,20.04,5.57
10527,299,8.58,5,418.96,41.75,26.029999999999998,15.95,4.65
10528,295,10.85,6,571.31,35.37,36.629999999999995,31.009999999999998,7.49
10529,203,5.87,6,333.08,25.05,21.24,17.07,4.8500000000000005
1053,411,10.92,7,960.1,67.82,54.93,50.54,8.01
10530,591,11.05,6,907.0,129.5,36.45,24.33,4.57
10531,622,13.31,5,836.78,92.61999999999999,43.86,30.119999999999997,7.15
10532,322,12.149999999999999,5,605.04,50.84,30.759999999999998,31.64,8.95
10533,414,5.16,4,541.4,88.11,24.369999999999997,10.11,4.33
10534,345,4.9399999999999995,4,472.86,67.32,15.899999999999999,16.77,5.9399999999999995
10535,439,11.79,5,756.1,82.78,41.34,27.75,3.99
10536,540,6.5,4,752.29,100.57000000000001,30.48,26.52,7.24
10537,390,8.69,7,681.75,58.0,39.71,33.2,5.93
10538,470,6.49,4,579.46,96.14,19.47,12.47,5.89
10539,532,9.39,6,759.52,99.61,39.67,22.2,3.92
1054,444,9.280000000000001,6,1060.96,82.04,68.58,46.96,7.36
10540,427,4.75,3,580.5,99.69,18.009999999999998,11.42,4.5
10541,400,13.91,5,829.9,70.61,45.01,40.699999999999996,8.16
10542,339,5.65,3,476.82000000000005,56.73,29.35,14.139999999999999,1.25
10543,734,19.26,7,1151.28,107.78,67.85000000000001,50.71,5.3100000000000005
10544,510,12.379999999999999,7,727.64,75.81,48.37,24.939999999999998,4.26
10545,724,12.59,7,1098.68,119.56,59.52,42.41,9.61
10546,458,11.620000000000001,5,724.7,74.11,47.84,25.47,5.25
10547,250,8.19,5,385.23,17.62,31.8,21.86,2.42
10548,402,7.45,5,661.31,70.1,36.02,26.94,7.08
10549,483,9.81,8,775.31,101.58999999999999,34.019999999999996,26.86,9.48
1055,403,8.86,6,943.1999999999999,77.56,63.32,40.370000000000005,7.27
10550,435,9.01,5,680.3599999999999,81.41,33.78,25.55,4.67
10551,603,11.620000000000001,4,739.3399999999999,65.02,34.09,41.69,12.89
10552,615,11.0,6,899.86,82.16999999999999,55.16,39.35,5.49
10553,403,11.39,5,739.04,75.29,37.54,31.85,6.7
10554,544,12.17,9,794.61,90.35000000000001,37.75,31.52,8.89
10555,402,5.26,3,564.47,101.27000000000001,11.629999999999999,13.629999999999999,8.81
10556,412,9.709999999999999,5,768.3,82.53,46.21,26.700000000000003,5.1
10557,575,18.42,7,857.04,53.92,73.51,38.160000000000004,2.38
10558,378,8.71,4,611.1,66.69,28.91,26.720000000000002,4.11
10559,263,5.08,3,357.64,46.83,20.2,9.89,2.65
1056,434,6.8,4,657.15,69.8,31.45,26.500000000000004,4.800000000000001
10560,469,11.889999999999999,6,719.35,79.55,36.349999999999994,27.61,8.0
10561,439,12.77,7,770.8199999999999,82.98,38.39,32.019999999999996,8.96
10562,476,4.92,3,654.2,117.17,20.21,12.74,8.65
10563,551,13.12,4,888.36,53.01,60.739999999999995,50.84,8.16
10564,414,11.57,5,671.94,84.52,24.549999999999997,26.48,8.950000000000001
10565,482,8.16,5,543.39,81.3,19.5,15.850000000000001,7.67
10566,382,11.85,7,669.04,58.86,36.8,31.68,6.21
10567,440,11.180000000000001,5,683.03,54.669999999999995,47.57,29.11,3.39
10568,445,11.19,6,645.74,75.48,37.3,20.94,6.0200000000000005
